city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state
Maribondo,2704807,712,5396.80133,2022-02-26,0.0253,18,13193.0,13264.0,False,662,city,AL
Mar Vermelho,2704906,174,4979.96566,2022-02-26,0.023,4,3494.0,3514.0,False,637,city,AL
Mata Grande,2705002,709,2812.71075,2022-02-26,0.0339,24,25207.0,25216.0,False,632,city,AL
Matriz de Camaragibe,2705101,1673,6791.42648,2022-02-26,0.0269,45,24634.0,24642.0,False,657,city,AL
Messias,2705200,1743,9666.68515,2022-02-26,0.0166,29,18031.0,17856.0,False,649,city,AL
Minador do Negrão,2705309,354,6651.63472,2022-02-26,0.0282,10,5322.0,5329.0,False,631,city,AL
Monteirópolis,2705408,292,4075.36636,2022-02-26,0.0479,14,7165.0,7159.0,False,639,city,AL
Murici,2705507,1189,4196.51996,2022-02-26,0.0429,51,28333.0,28236.0,False,664,city,AL
Novo Lino,2705606,367,2875.27421,2022-02-26,0.0354,13,12764.0,12690.0,False,653,city,AL
Olho d'Água das Flores,2705705,1895,8717.45331,2022-02-26,0.0222,42,21738.0,21688.0,False,658,city,AL
Olho d'Água do Casado,2705804,196,2076.05127,2022-02-26,0.0306,6,9441.0,9373.0,False,634,city,AL
Olho d'Água Grande,2705903,242,4719.18877,2022-02-26,0.0372,9,5128.0,5123.0,False,630,city,AL
Olivença,2706000,534,4580.93849,2022-02-26,0.0318,17,11657.0,11624.0,False,644,city,AL
Ouro Branco,2706109,849,7360.20806,2022-02-26,0.013,11,11535.0,11496.0,False,631,city,AL
Palestina,2706208,534,10601.54854,2022-02-26,0.0075,4,5037.0,5011.0,False,655,city,AL
Palmeira dos Índios,2706307,6112,8334.12875,2022-02-26,0.0265,162,73337.0,73218.0,False,677,city,AL
Pão de Açúcar,2706406,1345,5523.38713,2022-02-26,0.023,31,24351.0,24399.0,False,635,city,AL
Pariconha,2706422,933,8852.83234,2022-02-26,0.0107,10,10539.0,10533.0,False,624,city,AL
Paripueira,2706448,510,3825.38254,2022-02-26,0.0549,28,13332.0,13176.0,False,660,city,AL
Passo de Camaragibe,2706505,917,6009.96199,2022-02-26,0.0251,23,15258.0,15245.0,False,643,city,AL
Paulo Jacinto,2706604,523,6917.98942,2022-02-26,0.0287,15,7560.0,7564.0,False,654,city,AL
Penedo,2706703,4793,7507.12652,2022-02-26,0.0186,89,63846.0,63683.0,False,655,city,AL
Piaçabuçu,2706802,1105,6191.16988,2022-02-26,0.0208,23,17848.0,17827.0,False,659,city,AL
Pilar,2706901,4702,13353.40225,2022-02-26,0.013,61,35212.0,35111.0,False,663,city,AL
Pindoba,2707008,230,7917.38382,2022-02-26,0.0087,2,2905.0,2908.0,False,644,city,AL
Piranhas,2707107,1663,6603.6612,2022-02-26,0.0162,27,25183.0,25039.0,False,637,city,AL
Poço das Trincheiras,2707206,656,4549.86822,2022-02-26,0.0183,12,14418.0,14386.0,False,644,city,AL
Porto Calvo,2707305,1256,4609.34346,2022-02-26,0.0382,48,27249.0,27165.0,False,658,city,AL
Porto de Pedras,2707404,561,7284.76821,2022-02-26,0.0267,15,7701.0,7786.0,False,638,city,AL
Porto Real do Colégio,2707503,644,3202.06842,2022-02-26,0.0326,21,20112.0,20066.0,False,689,city,AL
Quebrangulo,2707602,1335,11868.77667,2022-02-26,0.0112,15,11248.0,11294.0,False,644,city,AL
Rio Largo,2707701,4469,5927.52739,2022-02-26,0.0414,185,75394.0,75120.0,False,668,city,AL
Roteiro,2707800,449,6752.89517,2022-02-26,0.0312,14,6649.0,6664.0,False,637,city,AL
Santa Luzia do Norte,2707909,739,10095.62842,2022-02-26,0.0122,9,7320.0,7296.0,False,659,city,AL
Santana do Ipanema,2708006,5866,12267.09049,2022-02-26,0.0182,107,47819.0,47654.0,False,652,city,AL
Santana do Mundaú,2708105,910,8515.01825,2022-02-26,0.0209,19,10687.0,10740.0,False,631,city,AL
São Brás,2708204,486,6973.74085,2022-02-26,0.0082,4,6969.0,6961.0,False,630,city,AL
São José da Laje,2708303,1346,5609.26821,2022-02-26,0.0223,30,23996.0,23927.0,False,647,city,AL
São José da Tapera,2708402,1442,4449.93057,2022-02-26,0.0284,41,32405.0,32260.0,False,639,city,AL
São Luís do Quitunde,2708501,1564,4508.24398,2022-02-26,0.0173,27,34692.0,34555.0,False,645,city,AL
São Miguel dos Campos,2708600,5204,8421.12077,2022-02-26,0.0204,106,61797.0,61251.0,False,659,city,AL
São Miguel dos Milagres,2708709,377,4704.85461,2022-02-26,0.0424,16,8013.0,7951.0,False,665,city,AL
São Sebastião,2708808,2070,6036.74541,2022-02-26,0.0188,39,34290.0,34152.0,False,658,city,AL
Satuba,2708907,1434,10289.89667,2022-02-26,0.0279,40,13936.0,13828.0,False,669,city,AL
Senador Rui Palmeira,2708956,427,3067.30838,2022-02-26,0.0304,13,13921.0,13870.0,False,634,city,AL
Tanque d'Arca,2709004,479,7803.8449,2022-02-26,0.0251,12,6138.0,6162.0,False,638,city,AL
Taquarana,2709103,891,4439.01953,2022-02-26,0.0303,27,20072.0,19980.0,False,653,city,AL
Teotônio Vilela,2709152,2666,6008.29352,2022-02-26,0.027,72,44372.0,44169.0,False,651,city,AL
Traipu,2709202,774,2781.57119,2022-02-26,0.0349,27,27826.0,27715.0,False,630,city,AL
União dos Palmares,2709301,3734,5675.63459,2022-02-26,0.0268,100,65790.0,65611.0,False,667,city,AL
Viçosa,2709400,2436,9481.18164,2022-02-26,0.0164,40,25693.0,25733.0,False,665,city,AL
,27,290568,8669.67841,2022-02-26,0.0229,6666,3351543.0,3337357.0,False,718,state,AL
,13,573001,13617.86947,2022-02-26,0.0246,14115,4207714.0,4144597.0,False,711,state,AM
,16,160078,18575.42532,2022-02-26,0.0131,2102,861773.0,845731.0,False,705,state,AP
,29,1500067,10046.90759,2022-02-26,0.0194,29143,14930634.0,14873064.0,False,718,state,BA
,23,1226040,13345.22972,2022-02-26,0.0214,26286,9187103.0,9132078.0,False,699,state,CE
,32,1021732,25140.72162,2022-02-26,0.0138,14119,4064052.0,4018650.0,False,721,state,ES
,52,1166122,16392.99139,2022-02-26,0.0221,25740,7113540.0,7018354.0,False,703,state,GO
,21,412820,5802.43606,2022-02-26,0.0261,10773,7114598.0,7075181.0,False,708,state,MA
,31,3193975,15000.3527,2022-02-26,0.0187,59589,21292666.0,21168791.0,False,716,state,MG
,50,500692,17822.06412,2022-02-26,0.0206,10318,2809394.0,2778986.0,False,694,state,MS
Acorizal,5100102,1159,21728.53393,2022-02-26,0.0198,23,5334.0,5399.0,False,551,city,MT
Água Boa,5100201,5052,19279.49931,2022-02-26,0.02,101,26204.0,25721.0,False,552,city,MT
Alta Floresta,5100250,12781,24598.24092,2022-02-26,0.0128,163,51959.0,51782.0,False,587,city,MT
Alto Araguaia,5100300,2712,13990.19861,2022-02-26,0.0125,34,19385.0,19044.0,False,545,city,MT
Alto Boa Vista,5100359,1265,18238.17762,2022-02-26,0.015,19,6936.0,6822.0,False,542,city,MT
Alto Garças,5100409,1442,11867.33602,2022-02-26,0.0298,43,12151.0,12030.0,False,544,city,MT
Alto Paraguai,5100508,955,8323.89087,2022-02-26,0.0325,31,11473.0,11356.0,False,547,city,MT
Alto Taquari,5100607,1671,15009.43142,2022-02-26,0.0174,29,11133.0,10847.0,False,510,city,MT
Apiacás,5100805,2787,27102.98551,2022-02-26,0.0068,19,10283.0,10133.0,False,513,city,MT
Araguaiana,5101001,530,17047.28208,2022-02-26,0.0151,8,3109.0,3100.0,False,504,city,MT
Araguainha,5101209,47,4968.28753,2022-02-26,0.0213,1,946.0,935.0,False,496,city,MT
Araputanga,5101258,3400,20057.8137,2022-02-26,0.0165,56,16951.0,16822.0,False,530,city,MT
Arenápolis,5101308,2699,28404.54641,2022-02-26,0.0159,43,9502.0,9607.0,False,532,city,MT
Aripuanã,5101407,5453,24007.22022,2022-02-26,0.0099,54,22714.0,22354.0,False,585,city,MT
Barão de Melgaço,5101605,914,11195.49241,2022-02-26,0.0197,18,8164.0,8564.0,False,514,city,MT
Barra do Bugres,5101704,5807,16447.16345,2022-02-26,0.0164,95,35307.0,34966.0,False,531,city,MT
Barra do Garças,5101803,13663,22348.89998,2022-02-26,0.0292,399,61135.0,61012.0,False,573,city,MT
Bom Jesus do Araguaia,5101852,1129,16835.66955,2022-02-26,0.0151,17,6706.0,6580.0,False,541,city,MT
Brasnorte,5101902,3079,15287.98411,2022-02-26,0.0143,44,20140.0,19695.0,False,520,city,MT
Cáceres,5102504,16500,17393.87103,2022-02-26,0.0287,473,94861.0,94376.0,False,585,city,MT
Campinápolis,5102603,2105,12441.63367,2022-02-26,0.0242,51,16919.0,15980.0,False,522,city,MT
Campo Novo do Parecis,5102637,10407,28793.95734,2022-02-26,0.0097,101,36143.0,35360.0,False,587,city,MT
Campos de Júlio,5102686,1505,21287.12871,2022-02-26,0.0093,14,7070.0,6891.0,False,542,city,MT
Campo Verde,5102678,8436,18443.3756,2022-02-26,0.0178,150,45740.0,44041.0,False,547,city,MT
Canabrava do Norte,5102694,852,18020.30457,2022-02-26,0.0164,14,4728.0,4743.0,False,527,city,MT
Canarana,5102702,5823,26659.64655,2022-02-26,0.0132,77,21842.0,21579.0,False,585,city,MT
Carlinda,5102793,3079,30189.23424,2022-02-26,0.0114,35,10199.0,10305.0,False,488,city,MT
Castanheira,5102850,1308,14950.28003,2022-02-26,0.0237,31,8749.0,8729.0,False,511,city,MT
Chapada dos Guimarães,5103007,2482,12758.95749,2022-02-26,0.0379,94,19453.0,19752.0,False,584,city,MT
Cláudia,5103056,2745,22417.31319,2022-02-26,0.0168,46,12245.0,12149.0,False,520,city,MT
Cocalinho,5103106,1318,23200.14082,2022-02-26,0.0129,17,5681.0,5700.0,False,506,city,MT
Colíder,5103205,9461,28116.73452,2022-02-26,0.0165,156,33649.0,33438.0,False,540,city,MT
Colniza,5103254,4761,11944.00542,2022-02-26,0.0179,85,39861.0,38582.0,False,531,city,MT
Comodoro,5103304,2966,14118.43107,2022-02-26,0.0135,40,21008.0,20763.0,False,532,city,MT
Confresa,5103353,5338,16940.65376,2022-02-26,0.0221,118,31510.0,30933.0,False,568,city,MT
Conquista D'Oeste,5103361,820,19995.12314,2022-02-26,0.022,18,4101.0,4038.0,False,576,city,MT
Cotriguaçu,5103379,1499,7406.85839,2022-02-26,0.026,39,20238.0,19750.0,False,553,city,MT
Cuiabá,5103403,126154,20409.17356,2022-02-26,0.0289,3649,618124.0,612547.0,False,598,city,MT
Curvelândia,5103437,1167,22266.74299,2022-02-26,0.0163,19,5241.0,5219.0,False,560,city,MT
Denise,5103452,1054,11043.58759,2022-02-26,0.0199,21,9544.0,9462.0,False,534,city,MT
Diamantino,5103502,4710,21237.26215,2022-02-26,0.0151,71,22178.0,22041.0,False,525,city,MT
Dom Aquino,5103601,1172,14364.50545,2022-02-26,0.0239,28,8159.0,8178.0,False,540,city,MT
Feliz Natal,5103700,3238,22297.20424,2022-02-26,0.0105,34,14522.0,14192.0,False,522,city,MT
Figueirópolis D'Oeste,5103809,566,16396.292,2022-02-26,0.0159,9,3452.0,3494.0,False,518,city,MT
Gaúcha do Norte,5103858,1801,23143.15086,2022-02-26,0.0167,30,7782.0,7648.0,False,520,city,MT
General Carneiro,5103908,998,17846.92418,2022-02-26,0.023,23,5592.0,5540.0,False,517,city,MT
Glória D'Oeste,5103957,767,25498.67021,2022-02-26,0.0196,15,3008.0,3026.0,False,487,city,MT
Guarantã do Norte,5104104,7194,19911.43094,2022-02-26,0.0199,143,36130.0,35816.0,False,544,city,MT
Guiratinga,5104203,1730,11347.98295,2022-02-26,0.0243,42,15245.0,15141.0,False,534,city,MT
Importados/Indefinidos,,5510,,2022-02-26,0.0494,272,,,False,585,city,MT
Indiavaí,5104500,507,18243.97265,2022-02-26,0.0256,13,2779.0,2752.0,False,511,city,MT
Ipiranga do Norte,5104526,2138,26994.94949,2022-02-26,0.0098,21,7920.0,7667.0,False,573,city,MT
Itanhangá,5104542,1973,28656.49964,2022-02-26,0.0076,15,6885.0,6737.0,False,532,city,MT
Itaúba,5104559,1248,33693.30454,2022-02-26,0.024,30,3704.0,3802.0,False,521,city,MT
Itiquira,5104609,1443,10647.87485,2022-02-26,0.0125,18,13552.0,13345.0,False,526,city,MT
Jaciara,5104807,4100,14744.4888,2022-02-26,0.029,119,27807.0,27776.0,False,569,city,MT
Jangada,5104906,741,8768.19311,2022-02-26,0.031,23,8451.0,8409.0,False,563,city,MT
Jauru,5105002,1194,13912.84083,2022-02-26,0.031,37,8582.0,8793.0,False,542,city,MT
Juara,5105101,5869,16710.79981,2022-02-26,0.0172,101,35121.0,34974.0,False,538,city,MT
Juína,5105150,5998,14593.3189,2022-02-26,0.0255,153,41101.0,40997.0,False,539,city,MT
Juruena,5105176,2087,12776.24732,2022-02-26,0.0192,40,16335.0,15865.0,False,514,city,MT
Juscimeira,5105200,2109,18870.79456,2022-02-26,0.0228,48,11176.0,11221.0,False,547,city,MT
Lambari D'Oeste,5105234,950,15357.25833,2022-02-26,0.0168,16,6186.0,6121.0,False,583,city,MT
Lucas do Rio Verde,5105259,22429,33169.18072,2022-02-26,0.0096,216,67620.0,65534.0,False,589,city,MT
Luciara,5105309,446,21671.52575,2022-02-26,0.0157,7,2058.0,2077.0,False,539,city,MT
Marcelândia,5105580,1945,18881.66197,2022-02-26,0.0231,45,10301.0,10499.0,False,538,city,MT
Matupá,5105606,3899,23218.0075,2022-02-26,0.0151,59,16793.0,16566.0,False,540,city,MT
Mirassol d'Oeste,5105622,6463,23130.88293,2022-02-26,0.0227,147,27941.0,27739.0,False,573,city,MT
Nobres,5105903,3189,20796.92187,2022-02-26,0.0248,79,15334.0,15336.0,False,548,city,MT
Nortelândia,5106000,1292,21813.2703,2022-02-26,0.0209,27,5923.0,5989.0,False,513,city,MT
Nossa Senhora do Livramento,5106109,1558,11889.49939,2022-02-26,0.027,42,13104.0,13216.0,False,549,city,MT
Nova Bandeirantes,5106158,1796,11450.43035,2022-02-26,0.0161,29,15685.0,15288.0,False,510,city,MT
Nova Brasilândia,5106208,622,16346.91196,2022-02-26,0.0161,10,3805.0,3829.0,False,515,city,MT
Nova Canaã do Norte,5106216,3282,25578.67664,2022-02-26,0.0101,33,12831.0,12787.0,False,512,city,MT
Nova Guarita,5108808,1236,27688.17204,2022-02-26,0.0138,17,4464.0,4519.0,False,534,city,MT
Nova Lacerda,5106182,1517,22470.74507,2022-02-26,0.0092,14,6751.0,6640.0,False,554,city,MT
Nova Marilândia,5108857,666,20157.38499,2022-02-26,0.012,8,3304.0,3278.0,False,523,city,MT
Nova Maringá,5108907,1276,14418.0791,2022-02-26,0.0086,11,8850.0,8641.0,False,531,city,MT
Nova Monte Verde,5108956,2697,29071.89824,2022-02-26,0.0082,22,9277.0,9178.0,False,596,city,MT
Nova Mutum,5106224,12049,25738.57689,2022-02-26,0.0126,152,46813.0,45378.0,False,587,city,MT
Nova Nazaré,5106174,394,10020.34588,2022-02-26,0.0228,9,3932.0,3849.0,False,508,city,MT
Nova Olímpia,5106232,1767,8593.10412,2022-02-26,0.043,76,20563.0,20301.0,False,546,city,MT
Nova Santa Helena,5106190,559,14958.52288,2022-02-26,0.0286,16,3737.0,3718.0,False,535,city,MT
Nova Ubiratã,5106240,1696,13790.8603,2022-02-26,0.0165,28,12298.0,11982.0,False,546,city,MT
Nova Xavantina,5106257,4991,23830.2139,2022-02-26,0.0152,76,20944.0,21374.0,False,546,city,MT
Novo Horizonte do Norte,5106273,1011,24956.80079,2022-02-26,0.0089,9,4051.0,4004.0,False,505,city,MT
Novo Mundo,5106265,1653,17654.59789,2022-02-26,0.0127,21,9363.0,9178.0,False,541,city,MT
Novo Santo Antônio,5106315,636,23512.01479,2022-02-26,0.0094,6,2705.0,2640.0,False,532,city,MT
Novo São Joaquim,5106281,982,19886.59376,2022-02-26,0.0234,23,4938.0,5074.0,False,504,city,MT
Paranaíta,5106299,4419,39300.96051,2022-02-26,0.0084,37,11244.0,11225.0,False,533,city,MT
Paranatinga,5106307,4914,21495.1227,2022-02-26,0.0177,87,22861.0,22563.0,False,528,city,MT
Pedra Preta,5106372,2760,15820.24533,2022-02-26,0.0246,68,17446.0,17626.0,False,540,city,MT
Peixoto de Azevedo,5106422,5070,14347.1617,2022-02-26,0.0278,141,35338.0,34976.0,False,561,city,MT
Planalto da Serra,5106455,767,28954.32239,2022-02-26,0.0117,9,2649.0,2662.0,False,494,city,MT
Poconé,5106505,4682,14053.72955,2022-02-26,0.0205,96,33315.0,32843.0,False,564,city,MT
Pontal do Araguaia,5106653,1441,21058.01549,2022-02-26,0.018,26,6843.0,6711.0,False,568,city,MT
Ponte Branca,5106703,358,23096.77419,2022-02-26,0.0168,6,1550.0,1576.0,False,553,city,MT
Pontes e Lacerda,5106752,9834,21483.81177,2022-02-26,0.0251,247,45774.0,45436.0,False,577,city,MT
Porto Alegre do Norte,5106778,1432,11288.92393,2022-02-26,0.0161,23,12685.0,12517.0,False,543,city,MT
Porto dos Gaúchos,5106802,1563,29144.13574,2022-02-26,0.0064,10,5363.0,5410.0,False,518,city,MT
Porto Esperidião,5106828,2054,16979.41638,2022-02-26,0.0292,60,12097.0,12017.0,False,533,city,MT
Porto Estrela,5106851,745,25895.02954,2022-02-26,0.0188,14,2877.0,2963.0,False,511,city,MT
Poxoréu,5107008,3104,19502.38753,2022-02-26,0.0197,61,15916.0,16219.0,False,560,city,MT
Primavera do Leste,5107040,21417,33945.66665,2022-02-26,0.016,343,63092.0,62019.0,False,584,city,MT
Querência,5107065,4068,22679.37782,2022-02-26,0.0172,70,17937.0,17479.0,False,567,city,MT
Reserva do Cabaçal,5107156,449,16368.93912,2022-02-26,0.0156,7,2743.0,2732.0,False,504,city,MT
Ribeirão Cascalheira,5107180,2013,19488.81789,2022-02-26,0.0199,40,10329.0,10206.0,False,541,city,MT
Ribeirãozinho,5107198,387,15978.53014,2022-02-26,0.031,12,2422.0,2405.0,False,505,city,MT
Rio Branco,5107206,1233,23941.74757,2022-02-26,0.017,21,5150.0,5156.0,False,569,city,MT
Rondolândia,5107578,529,13107.03667,2022-02-26,0.0095,5,4036.0,4001.0,False,546,city,MT
Rondonópolis,5107602,42499,18004.8466,2022-02-26,0.0228,968,236042.0,232491.0,False,592,city,MT
Rosário Oeste,5107701,2109,12366.60021,2022-02-26,0.0289,61,17054.0,17151.0,False,556,city,MT
Salto do Céu,5107750,281,8528.07284,2022-02-26,0.032,9,3295.0,3365.0,False,504,city,MT
Santa Carmem,5107248,1273,27898.31251,2022-02-26,0.0118,15,4563.0,4525.0,False,525,city,MT
Santa Cruz do Xingu,5107743,641,24344.85378,2022-02-26,0.0109,7,2633.0,2564.0,False,527,city,MT
Santa Rita do Trivelato,5107768,347,9897.31888,2022-02-26,0.0115,4,3506.0,3429.0,False,546,city,MT
Santa Terezinha,5107776,1017,12021.2766,2022-02-26,0.0157,16,8460.0,8371.0,False,511,city,MT
Santo Afonso,5107263,496,15721.07765,2022-02-26,0.0282,14,3155.0,3146.0,False,532,city,MT
Santo Antônio do Leste,5107792,510,9561.30484,2022-02-26,0.0157,8,5334.0,5174.0,False,528,city,MT
Santo Antônio do Leverger,5107800,1912,11247.72045,2022-02-26,0.0329,63,16999.0,16628.0,False,552,city,MT
São Félix do Araguaia,5107859,2423,20459.34307,2022-02-26,0.0177,43,11843.0,11708.0,False,548,city,MT
São José do Povo,5107297,216,4853.93258,2022-02-26,0.037,8,4450.0,4063.0,False,541,city,MT
São José do Rio Claro,5107305,2460,11708.15287,2022-02-26,0.0167,41,21011.0,20664.0,False,526,city,MT
São José dos Quatro Marcos,5107107,4333,22991.61626,2022-02-26,0.0261,113,18846.0,18906.0,False,585,city,MT
São José do Xingu,5107354,1182,21032.02847,2022-02-26,0.0161,19,5620.0,5595.0,False,541,city,MT
São Pedro da Cipa,5107404,1060,22217.56445,2022-02-26,0.0255,27,4771.0,4727.0,False,556,city,MT
Sapezal,5107875,7299,27349.3705,2022-02-26,0.009,66,26688.0,25881.0,False,542,city,MT
Serra Nova Dourada,5107883,513,30572.10965,2022-02-26,0.0136,7,1678.0,1650.0,False,518,city,MT
Sinop,5107909,33076,22654.0187,2022-02-26,0.0146,482,146005.0,142996.0,False,589,city,MT
Sorriso,5107925,20534,22134.54926,2022-02-26,0.0117,240,92769.0,90313.0,False,556,city,MT
Tabaporã,5107941,1647,17467.38785,2022-02-26,0.0158,26,9429.0,9489.0,False,522,city,MT
Tangará da Serra,5107958,22961,21720.53996,2022-02-26,0.0167,384,105711.0,103750.0,False,590,city,MT
Tapurah,5108006,3615,25736.86459,2022-02-26,0.0097,35,14046.0,13705.0,False,550,city,MT
Terra Nova do Norte,5108055,2232,23561.70168,2022-02-26,0.0197,44,9473.0,9667.0,False,539,city,MT
Tesouro,5108105,630,16474.8954,2022-02-26,0.0254,16,3824.0,3805.0,False,500,city,MT
Torixoréu,5108204,987,27826.33211,2022-02-26,0.0233,23,3547.0,3609.0,False,493,city,MT
União do Sul,5108303,978,28022.92264,2022-02-26,0.0164,16,3490.0,3525.0,False,585,city,MT
Vale de São Domingos,5108352,542,17338.4517,2022-02-26,0.0185,10,3126.0,3127.0,False,553,city,MT
Várzea Grande,5108402,51684,17975.41788,2022-02-26,0.0289,1492,287526.0,284971.0,False,597,city,MT
Vera,5108501,1785,15655.14822,2022-02-26,0.0196,35,11402.0,11309.0,False,536,city,MT
Vila Bela da Santíssima Trindade,5105507,3574,21965.46002,2022-02-26,0.0159,57,16271.0,16128.0,False,571,city,MT
Vila Rica,5108600,3924,14809.78261,2022-02-26,0.0133,52,26496.0,26037.0,False,546,city,MT
,51,706398,20032.72626,2022-02-26,0.0208,14712,3526220.0,3484466.0,False,705,state,MT
,15,717927,8260.82229,2022-02-26,0.0248,17793,8690745.0,8602865.0,False,711,state,PA
,25,573710,14203.2844,2022-02-26,0.0176,10080,4039277.0,4018127.0,False,709,state,PB
,26,828330,8613.52444,2022-02-26,0.0254,21058,9616621.0,9557071.0,False,717,state,PE
Acauã,2200053,228,3210.36328,2022-02-26,0.0088,2,7102.0,7084.0,False,630,city,PI
Agricolândia,2200103,829,16156.6946,2022-02-26,0.0121,10,5131.0,5139.0,False,622,city,PI
Água Branca,2200202,1699,9725.24327,2022-02-26,0.0453,77,17470.0,17411.0,False,671,city,PI
Alagoinha do Piauí,2200251,402,5244.6184,2022-02-26,0.0323,13,7665.0,7651.0,False,636,city,PI
Alegrete do Piauí,2200277,553,11244.4083,2022-02-26,0.0163,9,4918.0,4915.0,False,618,city,PI
Alto Longá,2200301,852,5941.83695,2022-02-26,0.0176,15,14339.0,14304.0,False,652,city,PI
Altos,2200400,5554,13678.11846,2022-02-26,0.0189,105,40605.0,40524.0,False,679,city,PI
Alvorada do Gurguéia,2200459,701,12874.19651,2022-02-26,0.0185,13,5445.0,5419.0,False,670,city,PI
Amarante,2200509,1735,9855.71461,2022-02-26,0.0207,36,17604.0,17598.0,False,662,city,PI
Angical do Piauí,2200608,901,13283.20802,2022-02-26,0.0133,12,6783.0,6788.0,False,676,city,PI
Anísio de Abreu,2200707,291,2928.15456,2022-02-26,0.0515,15,9938.0,9880.0,False,669,city,PI
Antônio Almeida,2200806,409,12902.2082,2022-02-26,0.0269,11,3170.0,3164.0,False,605,city,PI
Aroazes,2200905,698,11978.71975,2022-02-26,0.0201,14,5827.0,5835.0,False,665,city,PI
Aroeiras do Itaim,2200954,188,7369.65896,2022-02-26,0.0106,2,2551.0,2551.0,False,600,city,PI
Arraial,2201002,172,3644.0678,2022-02-26,0.0174,3,4720.0,4727.0,False,548,city,PI
Assunção do Piauí,2201051,410,5214.2948,2022-02-26,0.0244,10,7863.0,7846.0,False,618,city,PI
Avelino Lopes,2201101,527,4653.01077,2022-02-26,0.0417,22,11326.0,11289.0,False,646,city,PI
Baixa Grande do Ribeiro,2201150,2672,22894.35353,2022-02-26,0.0135,36,11671.0,11586.0,False,657,city,PI
Barra D'Alcântara,2201176,156,3947.36842,2022-02-26,0.0321,5,3952.0,3951.0,False,610,city,PI
Barras,2201200,5934,12576.03052,2022-02-26,0.0174,103,47185.0,47066.0,False,667,city,PI
Barreiras do Piauí,2201309,114,3400.95465,2022-02-26,0.0351,4,3352.0,3348.0,False,641,city,PI
Barro Duro,2201408,810,11526.96741,2022-02-26,0.0148,12,7027.0,7032.0,False,639,city,PI
Batalha,2201507,1447,5378.18249,2022-02-26,0.0276,40,26905.0,26857.0,False,660,city,PI
Bela Vista do Piauí,2201556,324,8039.70223,2022-02-26,0.0216,7,4030.0,4015.0,False,649,city,PI
Belém do Piauí,2201572,608,16950.09757,2022-02-26,0.0132,8,3587.0,3566.0,False,645,city,PI
Beneditinos,2201606,1436,13711.44849,2022-02-26,0.0286,41,10473.0,10467.0,False,660,city,PI
Bertolínia,2201705,1108,20119.84747,2022-02-26,0.0108,12,5507.0,5501.0,False,661,city,PI
Betânia do Piauí,2201739,183,2946.8599,2022-02-26,0.0219,4,6210.0,6205.0,False,674,city,PI
Boa Hora,2201770,607,8906.82318,2022-02-26,0.0115,7,6815.0,6781.0,False,665,city,PI
Bocaina,2201804,451,10011.09878,2022-02-26,0.0222,10,4505.0,4500.0,False,642,city,PI
Bom Jesus,2201903,3839,15121.91279,2022-02-26,0.0133,51,25387.0,25179.0,False,670,city,PI
Bom Princípio do Piauí,2201919,240,4247.03592,2022-02-26,0.0542,13,5651.0,5630.0,False,677,city,PI
Bonfim do Piauí,2201929,518,9111.69745,2022-02-26,0.0154,8,5685.0,5670.0,False,679,city,PI
Boqueirão do Piauí,2201945,883,13741.05198,2022-02-26,0.0159,14,6426.0,6407.0,False,627,city,PI
Brasileira,2201960,739,8853.48029,2022-02-26,0.0244,18,8347.0,8329.0,False,638,city,PI
Brejo do Piauí,2201988,160,4158.00416,2022-02-26,0.0312,5,3848.0,3875.0,False,599,city,PI
Buriti dos Lopes,2202000,1488,7512.49558,2022-02-26,0.0249,37,19807.0,19781.0,False,668,city,PI
Buriti dos Montes,2202026,722,8736.68925,2022-02-26,0.0139,10,8264.0,8244.0,False,644,city,PI
Cabeceiras do Piauí,2202059,746,7017.87394,2022-02-26,0.0228,17,10630.0,10586.0,False,645,city,PI
Cajazeiras do Piauí,2202075,83,2322.97789,2022-02-26,0.0241,2,3573.0,3559.0,False,641,city,PI
Cajueiro da Praia,2202083,499,6502.47589,2022-02-26,0.0421,21,7674.0,7642.0,False,630,city,PI
Caldeirão Grande do Piauí,2202091,551,9531.22297,2022-02-26,0.0036,2,5781.0,5776.0,False,641,city,PI
Campinas do Piauí,2202109,254,4519.57295,2022-02-26,0.0079,2,5620.0,5613.0,False,636,city,PI
Campo Alegre do Fidalgo,2202117,382,7536.00316,2022-02-26,0.0052,2,5069.0,5045.0,False,637,city,PI
Campo Grande do Piauí,2202133,518,8683.98994,2022-02-26,0.0212,11,5965.0,5943.0,False,649,city,PI
Campo Largo do Piauí,2202174,519,7098.89208,2022-02-26,0.0154,8,7311.0,7279.0,False,642,city,PI
Campo Maior,2202208,6816,14535.21848,2022-02-26,0.0242,165,46893.0,46833.0,False,691,city,PI
Canavieira,2202251,282,7150.10142,2022-02-26,0.0248,7,3944.0,3950.0,False,532,city,PI
Canto do Buriti,2202307,1604,7545.39467,2022-02-26,0.0312,50,21258.0,21187.0,False,669,city,PI
Capitão de Campos,2202406,852,7444.29882,2022-02-26,0.034,29,11445.0,11417.0,False,645,city,PI
Capitão Gervásio Oliveira,2202455,143,3475.93583,2022-02-26,0.0699,10,4114.0,4100.0,False,643,city,PI
Caracol,2202505,426,3885.44327,2022-02-26,0.0399,17,10964.0,10916.0,False,681,city,PI
